time,posx,posy,posz,vprelx,vprely,vprelz,vgrelx,vgrely,vgrelz,nx,ny,nz,Bx,By,Bz,w,qs1,qs2,qs3,qs4,ms1,ms2,ms3,ms4,Ns1,Ns2,Ns3,Ns4,psi,theta_res,Y,L,alt,lat,lon,damp,S_stix,D_stix,P_stix,R_stix,L_stix,wce
0.0,-2761156.955741363,12389563.37258604,-1110538.474090659,-0.0007492317720340548,0.003203784014385263,-0.0009386995480595887,0.0037209861431857618,-0.01669113802223198,-0.06371502051102634,-64.00005104724997,273.6701086612495,-80.18455868568465,-2.2099189452784199e-07,9.91610595703125e-07,3.811484207439978e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,1991464201.183489,1620745680.239007,165213617.36124068,205504903.5832413,89.00078804599161,89.4944005024929,0.4936124565012818,2.0130534449951183,12742000.000000002,-5.0,-4.2037892544295744e-15,1.0,2.0593803918528693,590.5654031067124,-26445.149400861435,592.6247834985653,-588.5060227148596,-693700.4745645066
0.001,-2760033.313698796,12384523.04414019,-1129608.565921614,-0.0007474926486728322,0.0031962531043434627,-0.0009522667031636578,0.003775141155766053,-0.01693428267919413,-0.06350790195087261,-63.988941751352726,273.6145353128844,-81.51857909061826,-2.250011915195291e-07,1.0096011352539058e-06,3.811466275521756e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,1991709506.7745192,1620691960.590491,165251243.8425483,205766302.34148002,89.00496823928354,89.49812944446622,0.49316120518267326,2.0130480388082472,12738532.507152073,-5.087472079235596,-1.5283930311308065e-06,0.9999494547384374,2.029363638660925,589.9247092227736,-26448.405304419084,591.9540728614345,-587.8953455841126,-694539.3497055621
0.00225,-2758606.104301312,12378120.91150071,-1153357.926624377,-0.0007453597254942622,0.0031870154315063307,-0.0009691674931529019,0.0038422028101834905,-0.01723537020253476,-0.06324983274885222,-63.96886540738486,273.5186168720039,-83.17667671888161,-2.3001036146288987e-07,1.0320775146484378e-06,3.8114389576311935e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,1992021378.4057732,1620623361.403924,165299045.2680255,206098971.7338239,89.01019427787026,89.50289209806682,0.49269782019656816,2.01304147608292,12734128.138405351,-5.196525848077869,-3.382922187988218e-06,0.999886820762711,1.9913395569385557,589.1119658992117,-26452.544726742508,591.1033054561502,-587.1206263422731,-695606.3655693561
0.0035000000000000014,-2757153.95518431,12371606.80264945,-1177009.736784875,-0.0007431356248480733,0.003177397042444977,-0.0009858191883171039,0.003907889372205503,-0.01753030460174937,-0.06298124669604521,-63.953471128507296,273.4434512668568,-84.83856363480845,-2.3501672148673672e-07,1.054542236328125e-06,3.811406496635648e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,1992339045.5054872,1620553146.44968,165347693.7705925,206438205.2852148,89.01558450477043,89.50776941687542,0.4921849121049888,2.0130351372856805,12729646.685294805,-5.305265239823925,-5.171165170001736e-06,0.9998247500058122,1.9527649309818003,588.2861496045939,-26456.76106902574,590.2389145355758,-586.3333846736122,-696693.8425302194
0.005062500000000001,-2755304.470067671,12363310.16738072,-1206431.6513075659,-0.0007402999337693491,0.003165122066820672,-0.0010063653066827221,0.003988330633869582,-0.01789147880897445,-0.06263621885567615,-63.935737217454566,273.3546276237579,-86.91437734597511,-2.41270401627773e-07,1.082602905273438e-06,3.811358179290496e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,1992744158.5696301,1620463120.808369,165409672.4438074,206871365.3174531,89.02247204667185,89.51402853946043,0.4915564927885754,2.013027531284495,12723938.790599044,-5.440723573355569,-7.313065271092527e-06,0.9997480424750199,1.9038030853001828,587.2360638463321,-26462.138063617404,589.1398669316322,-585.3322607610319,-698081.4870196073
0.006625000000000001,-2753417.650485874,12354845.90196433,-1235690.95409974,-0.0007374131750303569,0.003152623659185165,-0.001026624878171261,0.004066925557403497,-0.01824437710098837,-0.062281879509439024,-63.91849695597674,273.2673792472879,-88.9871802841309,-2.4751858893291266e-07,1.11063916015625e-06,3.8113007203198218e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,1993158079.492915,1620370597.598689,165472926.0511646,207314555.8430617,89.0295096478724,89.52047047443847,0.49096082656606654,2.013020282636819,12718115.353830373,-5.57564880709468,-9.352622308662686e-06,0.9996722671995472,1.854047294979182,586.1667704177752,-26467.63195961754,588.0208177127544,-584.312723122796,-699500.1233225792
0.008578125000000002,-2751007.936187075,12344035.71906418,-1272030.096010235,-0.0007337398201020774,0.00313672368814688,-0.001051548573408339,0.004162523221926088,-0.018673644391376882,-0.06182636023660967,-63.897007716730045,273.1584850865635,-91.57306918444412,-2.553202199741466e-07,1.145646484375e-06,3.8112163636879464e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,1993687666.053115,1620251446.978837,165553746.4917695,207882472.5825085,89.03850721096684,89.52878509585778,0.4902778848909435,2.013011739613572,12710677.52181812,-5.7435302942738105,-1.1750787006199416e-05,0.9995790055888966,1.7907821809294546,584.8039561212003,-26474.66105887825,586.5947383021297,-583.0131739402708,-701316.4285621429
0.01053125,-2748543.4184273807,12332979.43573148,-1308094.737885077,-0.0007301969677454473,0.0031213519995684533,-0.001076314612784187,0.004256192946981996,-0.01909426493829558,-0.06137364837652345,-63.85922469641049,272.9771931434795,-94.12887171256544,-2.631103619549327e-07,1.1806015625e-06,3.811116461541985e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,1994230415.4825468,1620128440.563978,165636448.587972,208465526.3305974,89.04748780121426,89.53739493090306,0.48990712968880246,2.0130038265046872,12703069.885993646,-5.910492535042138,-1.3963760408419423e-05,0.9994873442157926,1.7264060501846075,583.4135163114322,-26481.86486010506,585.1399223616168,-581.6871102612475,-703179.1707101401
0.01297265625,-2745386.952894554,12318818.61431507,-1352797.966039391,-0.0007256049226321517,0.00310144298547606,-0.001106546066253874,0.0043686050775220715,-0.019599079907803917,-0.060782222259513886,-63.81808310066886,272.7767411790813,-97.32245001142012,-2.728342936360291e-07,1.224234252929687e-06,3.810969603578698e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,1994927274.4937968,1619969237.360859,165742440.5856623,209215596.5472758,89.0590996208164,89.54858955500458,0.4894899341881853,2.0129948210165933,12693325.171539545,-6.117947676066137,-1.6475852354758664e-05,0.999375208389725,1.644432828999868,581.6375732679876,-26491.114117155168,583.2820060969875,-579.9931404389878,-705572.6253558232
0.0154140625,-2742149.819416968,12304295.53132875,-1397062.8907353908,-0.0007207342709785595,0.003080332993740922,-0.001135769248500674,0.004474918293472174,-0.02007652277305245,-0.06015307917456982,-63.79375647718446,272.6469668280706,-100.52940420711892,-2.825402405116624e-07,1.26778564453125e-06,3.8107967637239686e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,1995644018.565454,1619804049.535603,165851227.6559283,209988741.37392268,89.071260862205,89.56027979398563,0.4890189317806346,2.0129868334462118,12683329.960033176,-6.323935645410174,-1.8700517282177464e-05,0.9992656454359721,1.5609205136379956,579.8219834292818,-26500.62729417542,581.3829039429197,-578.2610629156437,-708036.2348128258
0.01785546875,-2738836.574004516,12289430.62665371,-1440861.875285299,-0.0007158691655849157,0.003059247529226546,-0.001164411026624255,0.004576590371626551,-0.02053316045770091,-0.059510733942914125,-63.76137382248778,272.482507564293,-103.7123126974646,-2.9222283712690737e-07,1.311232543945313e-06,3.8105969880869713e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,1996379869.0607102,1619632995.822091,165962668.6164521,210784204.62216768,89.08362034725432,89.57248321008079,0.4888628628264655,2.0129798814264133,12673098.036789965,-6.528333045114138,-2.06335813558152e-05,0.9991587980978901,1.4760238983195677,577.9697219222816,-26510.39405605823,579.4457458206011,-576.493698023962,-710567.2346971638
0.020296875,-2735450.880132519,12274240.31824164,-1484182.7634807192,-0.0007110240251494345,0.003038264008841794,-0.001192498329644691,0.004673606996138718,-0.02096892871670502,-0.05885650824593457,-63.71950613875843,272.2786787997433,-106.86756276665109,-3.018800988936884e-07,1.3545660400390628e-06,3.8103690517864837e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,1997134202.25204,1619456130.9671779,166076648.26697567,211601423.01788718,89.09615451527796,89.58522525782605,0.489070742548094,2.012974030997699,12662640.537541121,-6.731086640362065,-2.2253902064834137e-05,0.999054768654242,1.3898716065285726,576.08321337828,-26520.40612358248,577.4730849848086,-574.6933417717514,-713163.5363011969
0.0233486328125,-2731122.525800321,12254820.13728199,-1537644.356021592,-0.0007050592618633567,0.003012391040180499,-0.001226917438465849,0.004788505814379807,-0.021485061651126233,-0.05802613298746584,-63.651116328916004,271.9516825010854,-110.7632632119092,-3.1391324330703075e-07,1.408559936523438e-06,3.8100422929498048e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,1998102132.098243,1619226968.7452161,166222514.0463506,212652649.3066761,89.11200304582563,89.60195784127673,0.4899547954510979,2.0129683703863566,12649268.635524789,-6.982139791366123,-2.381799529921337e-05,0.9989291861734113,1.2806113772667231,573.6806576108448,-26533.25318819831,574.9612689881116,-572.4000462335781,-716497.4175875963
0.027163330078125,-2725570.542811323,12229909.06174755,-1603381.618065982,-0.0006973063134676225,0.00297878543866976,-0.001268079052561637,0.004918667416457192,-0.02206984130352559,-0.05692873814686069,-63.57977588988903,271.6030343578439,-115.62233184380209,-3.288926845297883e-07,1.475774291992188e-06,3.8095658513922387e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,1999349739.0844789,1618928039.193518,166409874.9384327,214011824.95252833,89.13261976859604,89.62425051874712,0.4916307501510744,2.0129639386723603,12632111.583405508,-7.292168269634757,-2.503930676404608e-05,0.9987793212790144,1.1418930298134455,570.6139383553981,-26549.81230503044,571.7558313852115,-569.4720453255846,-720798.1531274805
0.03097802734375,-2719877.217576154,12204362.92357245,-1667842.325629381,-0.0006893771844541437,0.002944403879177816,-0.001307345663286631,0.0050339986246270285,-0.02258810318203444,-0.05577671847570775,-63.514192107147075,271.2759253429696,-120.44930624470942,-3.437886742610858e-07,1.542614624023438e-06,3.809010558109395e-06,15482.752161188233,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2000636361.925572,1618615705.78086,166602317.6379329,215418338.50677833,89.15394650570735,89.64825490727341,0.4943084015660588,2.0129625344663964,12614511.662054958,-7.5976747075522155,-2.5422637590472855e-05,0.9986370614787743,1.0012959206399046,567.4866592552171,-26566.889239171684,568.487955175857,-566.4853633345772,-725236.9963676372
