time,damp
0.0,1.0
0.001,0.9898786478518363
0.00225,0.9774706752014575
0.0035000000000000014,0.9653196959748053
0.005062500000000001,0.9504993999327547
0.006625000000000001,0.9360699156797239
0.008578125000000002,0.9185911072441373
0.01053125,0.9017097804471187
0.01297265625,0.8814471216827736
0.0154140625,0.8620570474683417
0.01785546875,0.8435258060960097
0.020296875,0.8258329969814626
0.0233486328125,0.8049162872163235
0.027163330078125,0.7805661968654589
0.03097802734375,0.7580515162467119
0.034792724609375,0.7373029374802391
0.038607421875,0.7182438664782896
0.042422119140625,0.7007985020871962
0.04623681640625,0.6848894514891168
0.050051513671875,0.6704526094612907
0.05481988525390625,0.6544934834705562
0.0595882568359375,0.6405625134844016
0.06435662841796874,0.6285259826853358
0.06912499999999999,0.6182536276423547
0.07389337158203124,0.6095987632326805
0.07866174316406249,0.6024155115934878
0.08343011474609374,0.5965575773338664
0.08819848632812499,0.5918753456003878
0.09296685791015624,0.5882156400676682
0.09773522949218748,0.5854292629009331
0.1025036010742187,0.5833710166106764
0.10727197265625,0.5819055507588957
0.1120403442382812,0.5809062673633554
0.1180008087158203,0.5801773487125199
0.1254513893127441,0.5797768836219542
0.132901969909668,0.579644634272391
0.1403525505065918,0.5796184545681757
0.1478031311035156,0.5796169337685931
0.1552537117004394,0.5796169334778254
0.1627042922973633,0.5796168821598668
0.1701548728942871,0.5796109521491012
0.1794680986404419,0.5795192058543525
0.1887813243865967,0.5791037502677969
0.1980945501327515,0.5779143647100711
0.2074077758789062,0.5752787939520938
0.216721001625061,0.5703660652900328
0.2260342273712158,0.5623276487906765
0.2353474531173706,0.5504408544558196
0.2446606788635254,0.5342489719835823
0.2539739046096802,0.5136693180612337
0.263287130355835,0.4890211701911666
0.2726003561019897,0.46089144499101664
0.2819135818481445,0.4301296177386104
0.2912268075942993,0.397724604987332
0.3005400333404541,0.3646270006943874
0.3098532590866089,0.33165510205170184
0.3191664848327637,0.2996755516659534
0.3284797105789184,0.269188061761462
0.3377929363250732,0.24062280104990583
0.347106162071228,0.2141820510355406
0.3564193878173828,0.19014218494114635
0.3657326135635376,0.1684348134102796
0.3750458393096924,0.1491193227649235
0.3824964199066162,0.13492761820899293
0.38994700050354,0.1223180804012952
0.3973975811004639,0.11096764832415913
0.4048481616973877,0.10080804023851468
0.4122987422943115,0.09176678962919174
0.4197493228912353,0.08373891571529117
0.4271999034881592,0.07665181325719468
0.434650484085083,0.07041577653117295
0.4421010646820068,0.06495118816594046
0.4495516452789307,0.060187382948127435
0.4570022258758545,0.05606952767929112
0.4644528064727783,0.05252361498717832
0.4719033870697021,0.04950136992198324
0.479353967666626,0.046946277821324336
0.4868045482635498,0.04481298735092774
0.4942551288604736,0.04305731125824651
0.5017057094573975,0.04163764456383842
0.5091562900543213,0.040513434029565976
0.5166068706512451,0.039646836406855415
0.5240574512481689,0.03900063594335059
0.5315080318450928,0.038537571904026804
0.5389586124420166,0.03822161911098782
0.5464091930389404,0.03801831543140082
0.5538597736358642,0.03789711756622742
0.5613103542327881,0.03783155918816155
0.5687609348297119,0.037800591735045595
0.5762115154266357,0.037788605054979996
0.5836620960235596,0.0377853116893776
0.5911126766204834,0.0377848606023751
0.5985632572174072,0.037784850918556934
0.606013837814331,0.03778485091575746
0.6134644184112549,0.037784830939160845
0.6209149990081787,0.03778422753830113
0.6283655796051025,0.037780413737950776
0.6358161602020264,0.03776735727402511
0.6432667407989502,0.03773468341235196
0.650717321395874,0.037667126066952106
0.6581679019927978,0.037544381510184584
0.6656184825897217,0.03734212171599538
0.6730690631866455,0.037033930503380656
0.6805196437835693,0.036594031992367784
0.6898328695297241,0.03580518508322173
0.6991460952758789,0.03474317035616344
0.7084593210220337,0.033400251815389914
0.7177725467681885,0.031789124019668435
0.7270857725143433,0.029944944120409805
0.736398998260498,0.027917398128898614
0.7457122240066528,0.02576843580325398
0.7550254497528076,0.023559466489701746
0.7643386754989624,0.02135070488197983
0.7736519012451172,0.019193555923822825
0.782965126991272,0.01713216128465681
0.7922783527374267,0.015199703958146042
0.8015915784835815,0.013415114052549148
0.8109048042297363,0.011793326724923276
0.8202180299758911,0.010333458504589724
0.8295312557220459,0.009035599934838058
