time,damp
0.0,1.0
0.001,0.9997475610142594
0.00225,0.9994348189599758
0.0035000000000000014,0.999124967551989
0.005062500000000001,0.9987421587815383
0.006625000000000001,0.9983641195620958
0.008578125000000002,0.9978990019939425
0.01053125,0.9974420368887217
0.01297265625,0.9968832313542066
0.0154140625,0.9963374940714571
0.01785546875,0.9958055183900368
0.020296875,0.9952877954845555
0.0233486328125,0.9946631033772482
0.027163330078125,0.9939180433237274
0.03097802734375,0.9932112163157643
0.034792724609375,0.9925440820278038
0.038607421875,0.9919176312858475
0.042422119140625,0.9913326024952622
0.04623681640625,0.9907893798092684
0.050051513671875,0.990288502819494
0.05481988525390625,0.9897268352806781
0.0595882568359375,0.9892298977780685
0.06435662841796874,0.9887962717927097
0.06912499999999999,0.9884238986324342
0.07389337158203124,0.9881093946341161
0.07866174316406249,0.9878487409000332
0.08343011474609374,0.9876373213930513
0.08819848632812499,0.9874699261880422
0.09296685791015624,0.9873408588786905
0.09773522949218748,0.9872443478322921
0.1025036010742187,0.9871746522077484
0.10727197265625,0.9871263870935156
0.1120403442382812,0.987094551037515
0.1180008087158203,0.9870724673807745
0.1254513893127441,0.9870612523077478
0.132901969909668,0.9870579096078621
0.1403525505065918,0.9870573371331289
0.1478031311035156,0.987057311309783
0.1552537117004394,0.9870573113076607
0.1627042922973633,0.9870573105805233
0.1701548728942871,0.9870571909102096
0.1794680986404419,0.9870549126893758
0.1887813243865967,0.9870431614664376
0.1980945501327515,0.9870061358421179
0.2074077758789062,0.9869177306959683
0.216721001625061,0.986742569597416
0.2260342273712158,0.9864402875842467
0.2353474531173706,0.9859701808632961
0.2446606788635254,0.9852962642580229
0.2539739046096802,0.9843917766568294
0.263287130355835,0.9832417796688331
0.2726003561019897,0.9818394944495874
0.2819135818481445,0.9801893344828747
0.2912268075942993,0.9783053270186424
0.3005400333404541,0.9762051873688367
0.3098532590866089,0.9739064874448925
0.3191664848327637,0.9714424856700088
0.3284797105789184,0.9688329071288369
0.3377929363250732,0.9661044963854645
0.347106162071228,0.9632754575669042
0.3564193878173828,0.9603864385508105
0.3657326135635376,0.9574508685256459
0.3750458393096924,0.9545092969933373
0.3824964199066162,0.9520992419838404
0.38994700050354,0.9497414292693632
0.3973975811004639,0.9474080627774615
0.4048481616973877,0.9451149280954951
0.4122987422943115,0.9428788926073373
0.4197493228912353,0.9407089400434616
0.4271999034881592,0.9386217918203547
0.434650484085083,0.936628315301404
0.4421010646820068,0.9347401642095979
0.4495516452789307,0.9329696072641913
0.4570022258758545,0.9313325638223767
0.4644528064727783,0.929833888984347
0.4719033870697021,0.9284849386390708
0.479353967666626,0.9272891627779692
0.4868045482635498,0.9262502754275571
0.4942551288604736,0.9253676736318186
0.5017057094573975,0.9246370263396287
0.5091562900543213,0.9240496982289393
0.5166068706512451,0.9235940869289919
0.5240574512481689,0.9232552013160958
0.5315080318450928,0.9230151409729674
0.5389586124420166,0.9228547249350586
0.5464091930389404,0.922754608994031
0.5538597736358642,0.9226973450839716
0.5613103542327881,0.9226679792789738
0.5687609348297119,0.922655018575044
0.5762115154266357,0.9226504161515373
0.5836620960235596,0.9226492890868003
0.5911126766204834,0.9226491594033418
0.5985632572174072,0.9226491574350437
0.606013837814331,0.9226491574347817
0.6134644184112549,0.9226491527148613
0.6209149990081787,0.9226489671252489
